gene	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6
K09929	0	0	0	0	0	0	3.587057	5.577615	0.23647363	0.1416725	0.500251	0.2048262	0.25014447	0.3078002	0.37521138	0.20366979	0.23456271	0.26429318	1.14168068	1.41481838	0.83732636	0.60568171	1.31841803	0.307790698
K19838	0	0	0	0	0	0	0.13266714	0.07122525	0.19287315	0.3393556	0.042820394	0.08929116	0	0	0	0	0	0	0.15115112	0.12748356	0.09810888	0.10600535	0.06498183	0.0776739
K15430	0	0	0	0	0	0	0.305058563	0.120050465	0.254974734	0.363804977	0.35291242	0.192768	0	0	0	0	0	0	0	0	0	0	0	0
K16795	0	0	0	0	0	0	0.30566086	0.35068978	0.4605494	0.3263133	0.60350523	0.37891135	3.45572817	3.02548955	2.73501317	3.74608288	3.0131407	3.98357586	0.889876216	1.30831025	0.68488823	1.005053114	1.154367034	1.5245952
K19203	0	0	0	0	0	0	0.46670358	0.313567125	0.351676277	0.529156671	0.37785189	0.65412321	0.042890035	0.01650042	0.06985203	0.084107496	0.021477059	0.041568942	0	0	0	0	0	0
K19516	0	0	0	0	0	0	0.042550255	0.16490534	0.357242	0.09977122	0.1394504	0.29927012	0.12211629	0.6291943	0.39421314	1.1545888	1.5593052	1.3141992	0.047621317	0.12183257	0.09132464	0.051078912	0.041585833	0.07953302
K20181	0	0	0	0	0	0	1.465426192	2.407612788	4.763089861	3.010604245	1.219408082	2.716442356	0.83835227	0.365427621	0.274439089	0.397516292	0.423700846	0.212850225	0.87848941	1.52250959	0.728416415	1.84422042	0.785285775	3.20985734
K22766	0	0	0	0	0	0	0.20146018	0.10410224	0.21478237	0.13646553	0.08803301	0.14915115	0.3450269	0.3502775	0.39022282	0.40721196	0.5183124	0.56577635	0.375164844	0.39541924	1.41967047	0.198662028	1.12084693	0.393979052
K01477	0	0	0	0	0	0	4.41469457	7.11549486	2.16862733	2.59422205	1.720982816	2.60585243	0.4583867	0.824725021	0.352970192	0.658317364	0.458990679	0.476349966	0	0	0	0	0	0
K12708	0	0	0	0	0	0	0.84254432	0.819518424	0.931250568	0.624967865	1.923828434	2.75538364	0.07294199	0.015033091	0.012728086	0.034056928	0.12522985	0	0	0	0	0	0	0
K15981	0	0	0	0	0	0	5.88354058	5.97373123	7.99244834	7.329971415	9.79147634	15.7422297	0	0	0	0	0	0	0	0	0	0	0	0
K01707	0	0	0	0	0	0	2.910476329	2.220149676	2.096142536	1.946276351	2.275498617	4.09279592	0.112360805	0.11052285	0.14348406	0.06676956	0.27620584	0.11474969	0.30994678	0.48738111	0.132985974	0.196776607	0.19874839	0.31973725
K04499	0	0	0	0	0	0	0.56047247	0.479664404	1.36641701	1.21806683	0.561741076	0.72571795	0	0	0	0	0	0	0	0	0	0	0	0
K15361	0	0	0	0	0	0	0.06271535	0.07330266	0.07522053	0.059910905	0.13702525	0.08254477	0.16739492	0.193916215	0.177756185	0.20624273	0.148600085	0.191376405	0	0	0	0	0	0
K20296	0	0	0	0	0	0	0.48172634	0.423423045	1.59002985	0.83155386	0.28413446	0.530991116	0.07996333	0.153815	0.091094543	0.056535676	0.103942904	0.063336919	0.28589972	0.45347536	0.462053996	0.4063574	0.167964093	0.77168712
K09562	0	0	0	0	0	0	0.3304591	0.13721879	0.1849639	0.24537082	0.14891493	0.13456063	0	0	0	0	0	0	0	0	0	0	0	0
K27896	0	0	0	0	0	0	0.320551792	0.277610958	0.261030675	0.329060115	0.210457763	0.38583749	0	0	0	0	0	0	0	0	0	0	0	0
K11881	0	0	0	0	0	0	0.32898092	0.056042958	0.15176082	0.2373505	0.020734096	0.09367742	0.10350807	0.4031877	0.12643225	0.033829942	0.062197514	0	0	0	0	0	0	0
K19751	0	0	0	0	0	0	0.30759249	0.32739778	0.72096458	0.332383673	0.130385763	0.353374015	0.18899389	0.23124105	0.052598905	0.08209884	0.028750774	0.07588269	0.08925336	0.33373165	0.28176206	0.32034025	0.15828119	0.6077204
K02690	0	0	0	0	0	0	0.160441	0.08015623	0.115683835	0.213081848	0.083385602	0.023266261	0.147824333	0.119343732	0.141159978	0.120956786	0.132589355	0.102257725	0.28706581	0.106843347	0.1144603	0.2031685	0.063821485	0.111887266
K12955	0	0	0	0	0	0	1.41267478	1.75996351	1.03933785	0.8263057	0.7793413	2.89714298	0.09467198	0.054632485	0.06938356	0.061884053	0	0.050048653	0	0	0	0	0	0
K18292	0	0	0	0	0	0	0.204793	0.06901597	0.08543574	0.0835122	0.1532019	0.47463194	0.25722129	0.23000407	0.19195615	0.26800068	0.173765555	0.24641348	0	0	0	0	0	0
K10939	0	0	0	0	0	0	0.3434416	0.6892787	0.37759522	0.22648963	0.32535845	0.72307193	0.12193358	0.12313758	0.22340776	0.026568018	0.0854809	0.06446052	0.035526987	0	0.027252479	0.038106535	0.08686811	0.029667098
K13246	0	0	0	0	0	0	4.4130896	7.3932718	0.50014627	2.37932773	2.0293758	0.39583247	0.320785	0.313046514	0.299630964	0.348239696	0.253987925	0.179623583	0	0	0	0	0	0
K24672	0	0	0	0	0	0	0.56545806	0.53522188	0.383539011	0.69432229	0.89650316	0.97416878	0.15789358	0.07592988	0.09643138	0.14334701	0.28990355	0.20867729	0.082219504	0.17362034	0.18220209	0.25476938	0.1404072	0.34329066
K23117	0	0	0	0	0	0	2.82887984	3.20896219	4.38498476	3.43431105	5.43648656	8.38243807	0	0	0	0	0	0	0	0	0	0	0	0
K26110	0	0	0	0	0	0	10.3500915	10.529496	12.43337811	10.5623338	14.02968376	17.44967394	0.322716836	0.309085929	0.60489952	0.42725262	0.505335254	0.316945855	0	0	0	0	0	0
K14855	0	0	0	0	0	0	0.262334382	0.073411915	0.181834598	0.287915632	0.258177972	0.172723392	0.11184145	0.09491245	0.09643138	0.086008325	0.059298474	0.08694883	0	0	0	0	0	0
K16394	0	0	0	0	0	0	0	0	0	0	0	0	4.1690745	2.3436334	1.0887221	1.2451289	1.2957816	1.2919959	0.039967842	0.08764482	0.18395415	0.21434917	0.37694544	0.16687737
K18173	0	0	0	0	0	0	0.20537467	0.056169032	0.34769977	0.32855148	0.296836046	0.20566416	0.03303449	0.09531628	0.060526077	0.10796774	0.099251345	0.043659456	0	0	0	0	0	0
K12391	0	0	0	0	0	0	0.47261259	0.58967857	1.37804142	0.98323281	0.26657585	0.606020013	0.5119452	0.056502763	0.05809057	0.23315206	0.10506331	0.15158883	0.50813174	2.1106355	0.5784884	1.055448	0.61418074	2.2057886
K00435	0	0	0	0	0	0	15.47428341	11.42703074	12.99700068	10.12336189	16.92716258	22.22376587	0.25877005	0.33598977	0.07902012	0.20086509	0.1554937	0.15389952	5.14786	0.05453462	0.23332297	0.096182293	0.212844022	0.189978097
K27100	0	0	0	0	0	0	0.38637184	0.26145081	0.31237409	0.29192001	0.50122799	0.55144174	0	0	0	0	0	0	0	0	0	0	0	0
K02828	0	0	0	0	0	0	0	0	0	0	0	0	0.153576413	0.122363635	0.169648454	0.176474763	0.208414753	0.152932702	0	0	0	0	0	0
K21907	0	0	0	0	0	0	0	0	0	0	0	0	0.19298115	0.12654987	0.15000433	0.11467771	0.13177438	0.104338795	0	0	0	0	0	0
K11887	0	0	0	0	0	0	0.3817744	0.308694275	0.14198834	0.300331708	0.224159	0.1508365	0	0	0	0	0	0	0	0	0	0	0	0
K27727	0	0	0	0	0	0	0	0	0	0	0	0	3.062678116	1.674915259	1.527882689	1.887047826	2.031400011	1.878328822	0	0	0	0	0	0
K10580	0	0	0	0	0	0	0.26522233	0.064231086	0.186186046	0.60313733	0.24934757	0.2788423	0.06128768	0.029472802	0.14972235	0.26707825	0.09206865	0	0	0	0	0	0	0
K21970	0	0	0	0	0	0	1.733202564	3.014050956	2.18261212	1.436387512	7.42127213	1.667618996	1.042273679	0.95391407	1.45317246	0.966404205	1.38068531	1.39511095	0.316861524	0.24318237	0.24996201	0.565960567	0.565586384	0.3367312
K27095	0	0	0	0	0	0	0.16828632	0.42592663	0.6151368	0.5637072	0.1969738	0.4805649	0	0	0	0	0	0	0	0	0	0	0	0
K11134	0	0	0	0	0	0	0.20730251	0.09592946	0.13854438	0.22006606	0.060841367	0.11453475	0.08750317	0.20392437	0.131548	0.3043226	0.13145056	0.124543	0	0	0	0	0	0
K16474	0	0	0	0	0	0	0.780813469	0.769667486	1.181160783	0.844144993	0.3604896	0.652782615	0.188125855	0.36487867	0.39202422	0.38798734	0.70173635	0.94925794	0.65973666	1.78354824	0.58608613	1.36695058	1.0023488	2.35542928
K17829	0	0	0	0	0	0	0.66658896	0.52030826	0.5155266	0.48256773	0.9087656	0.95870245	0.18365638	0.25343421	0.51344609	0.7609092	0.59917794	0.25452761	5.307463279	1.035466686	1.332955094	0.86101468	3.387855137	2.764108476
K19785	0	0	0	0	0	0	0.55233995	0.30258539	0.170924717	0.65964206	0.46398287	0.34148787	0.05997253	0.057680625	0.03255765	0.04355781	0.010010322	0.05284104	0	0	0	0	0	0
K22221	0	0	0	0	0	0	0.21048854	0.03659829	0.066766	0.035350703	0.028505605	0.051515773	0.0820126	0.40681833	0.17565118	0.42409784	0.5805698	0.8893953	0	0	0	0	0	0
K12189	0	0	0	0	0	0	0.24068503	0.265694969	0.38490198	0.36660047	0.38264036	0.290446345	0	0	0	0	0	0	0	0	0	0	0	0
K18535	0	0	0	0	0	0	1.54172395	1.151101596	1.16821405	2.08235791	1.39698586	2.02961361	0	0	0	0	0	0	0.9518779	0.5704194	0.15787627	0.1655664	0.42535427	0.014322041
K04053	0	0	0	0	0	0	2.8721426	5.795246	0.3912651	0.28268522	0.5752332	0.40952763	0.054960035	0.03964479	0.25174552	0.20208132	0.16512614	0.03631847	0	0	0	0	0	0
K09804	0	0	0	0	0	0	0.6462527	0.46854531	0.41367177	0.362712174	0.53320063	0.37141635	0.277957496	0.25485485	0.29817807	0.39877352	0.290180397	0.24456343	1.1434283	0.17783022	0.06531697	0.104378805	0.08497971	0.14220855
K23375	0	0	0	0	0	0	0.6927675	0.09122263	0.20959675	0.14341469	0.088975795	0.11089534	0	0	0	0	0	0	0.207916357	0.406580696	0.196144367	0.37680486	0.260984335	0.054324748
K00192	0	0	0	0	0	0	0.26215616	0.12205156	0.20961915	0.19325778	0.13912655	0.15218227	1.1807828	0.21115282	0.106299736	0.12282197	0.06536682	0.13331424	0.12630269	0.20182094	0.22306246	0.24259152	0.21751216	0.5150863
K09879	0	0	0	0	0	0	2.11402709	1.51734618	1.39743038	1.47159269	1.46518441	1.77931087	0	0	0	0	0	0	0	0	0	0	0	0
K16188	0	0	0	0	0	0	0	0	0	0	0	0	0.15969814	0.31359048	0.6773155	0.58719069	0.41316892	0.47489002	0	0	0	0	0	0
K07975	0	0	0	0	0	0	0.48897255	0.22356404	0.65138179	1.24098001	0.431260966	0.327130266	0	0	0	0	0	0	0.16235647	0.21192205	0.49816912	0.14926699	0.21874574	0.37767917
K09123	0	0	0	0	0	0	3.39159224	5.32189796	0.70495347	0.404842615	1.35115954	2.25098383	1.638454757	2.51925336	2.63394481	7.03946161	8.25083771	1.524625406	0	0	0	0	0	0
K19646	0	0	0	0	0	0	0.5696898	0.15139581	0.51018476	0.29387608	0.65346783	0.64952624	0	0	0	0	0	0	0.20477152	0.13923725	0.41278762	0.051078912	0.3260328	0.34994563
K23247	0	0	0	0	0	0	0.34040712	0.188989485	0.119347185	0.108216455	0.130949848	1.28058027	0	0	0	0	0	0	0	0	0	0	0	0
K11611	0	0	0	0	0	0	7.491626375	8.31429817	9.35709235	8.377549727	12.23634848	15.78480896	0.12674457	0.17142342	0.13546322	0.15534134	0.09520018	0.115163006	0	0	0	0	0	0
K21156	0	0	0	0	0	0	0.23408226	0.29487434	0.277011354	0.36591474	0.266198925	0.13773919	0	0	0	0	0	0	0	0	0	0	0	0
K23057	0	0	0	0	0	0	0	0	0	0	0	0	0.223868966	0.38671454	0.21685541	0.195951817	0.216754475	0.225281126	8.146038847	0.46134657	0.9300346	0.32289959	0.32196806	0.30830698
K03843	0	0	0	0	0	0	0.426517907	0.326621936	0.264386173	0.622587011	0.481786848	0.197111624	0.032413777	0.07482031	0.08314442	0.06356352	0.053562514	0.08567824	0.06487533	0.41493708	0.17417875	0.19136107	0.21528171	0.20315512
K12149	0	0	0	0	0	0	0.7359465	0.23541877	0.22230707	0.10225983	0.22779281	0.18161936	0	0	0	0	0	0	0	0	0	0	0	0
K12207	0	0	0	0	0	0	0.30342886	0.3359859	0.5318993	0.4287096	0.4302829	0.36288607	0	0	0	0	0	0	0.25617957	0.3548035	0.648473903	0.072310604	4.116293	0.74310696
K16117	0	0	0	0	0	0	0.28421688	0.5040135	0.5416622	0.7282261	0.21885969	0.742008	0	0	0	0	0	0	0	0	0	0	0	0
K16384	0	0	0	0	0	0	0.12866968	0.19121712	0.14891082	0.18525589	0.1525854	0.07019206	0.20921852	0.12444065	0.17709486	0.20993744	0.107522205	0.19161655	0.056520224	0.066102535	0.09538357	0	0.11055933	0.037758097
K26923	0	0	0	0	0	0	0.64915337	0.28432196	0.59357134	0.219627776	0.74499443	0.1352827	0.196160665	0.20308305	0.254237896	0.155230504	0.18934862	0.1507515	0.064958453	0.179248086	0.065287341	0.02971178	0.215314383	0.176178262
K19685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3817825	0.6592988	0.97376645	0.9265003	0.4600861	2.0682828
K12623	0	0	0	0	0	0	0.53871545	0.35542426	0.22030493	0.43026194	0.41722472	0.11321036	0	0	0	0	0	0	0	0	0	0	0	0
K19345	0	0	0	0	0	0	4.01368324	6.48260185	0.61139789	0.675934776	1.10445026	0.75027946	0.30900144	0.30968205	0.63939105	0.396903235	0.30684708	0.25819491	2.3971987	0.17880191	0.1970219	0.08527116	0.12389381	0.1940521
K23202	0	0	0	0	0	0	12.06198368	15.72967845	12.84262582	6.63698341	16.77846459	13.24120543	6.923709519	9.351929647	12.74877904	9.86690351	11.92693415	13.60862776	3.667234596	5.816752749	4.474446637	4.71097023	5.409284637	4.783534032
K15305	0	0	0	0	0	0	0.476223864	0.211890064	0.34822722	0.719855928	0.69736027	0.493433	0.0796835	0.118441254	0.044241466	0.078918904	0.06892021	0.06063434	0	0	0	0	0	0
K19121	0	0	0	0	0	0	0	0	0	0	0	0	0.3362366	0.14267081	0.10871559	0.19392943	0.25998163	0.20258553	0	0	0	0	0	0
K02196	0	0	0	0	0	0	0	0.1309201	0.09453954	0.04620549	0.06458162	0.16048011	0.152504672	0.17130331	0.20442722	0.241033645	0.14270031	0.135584856	0	0	0	0	0	0
K12632	0	0	0	0	0	0	3.502793424	1.599199088	1.55107846	1.19715084	3.08415785	5.1077155	0	0	0	0	0	0	0	0	0	0	0	0
K13412	0	0	0	0	0	0	0.22407753	0.27022212	0.70833938	0.39531777	0.121596517	0.28888169	0	0	0	0	0	0	0	0	0	0	0	0
K15174	0	0	0	0	0	0	0.2851364	0.049526364	0.13858469	0.4937901	0.07329259	0.028974611	0.12024863	0.071432866	0.11232031	0.13871029	0.18064201	0.112182	0.04892239	0.01788018	0.009381988	0	0.01708881	0
K27689	0	0	0	0	0	0	4.43596931	3.49358404	5.19606196	4.392812864	8.26055699	11.0862324	0.049683895	0.035838906	0.03034371	0	0.03731849	0.06566385	0	0	0	0	0	0
K04334	0	0	0	0	0	0	0.09489833	0.07005376	0.02529347	1.3350973	0.19438216	0.02341933	0.059562578	0.11212758	0.33715257	0.29022502	0.198595514	0.20543935	0.37734642	0.266778777	0.187549941	0.210642044	0.135956666	0.068379045
K07008	0	0	0	0	0	0	2.747705939	3.4379062	3.480355619	2.877676451	3.485649409	6.158042512	0	0	0	0	0	0	0	0	0	0	0	0
K25760	0	0	0	0	0	0	0	0	0	0	0	0	0.39133407	0.44033738	0.276512818	0.36427894	0.56412803	0.32330622	0	0	0	0	0	0
K07539	0	0	0	0	0	0	0.13955152	0.084286235	0.23838583	0.04957844	0.20788792	0.23011513	0.09012581	0.7033033	0.37028977	0.99749196	0.8984995	1.1586457	0.03858964	0.056415107	0.019734526	0.055188823	0.094356686	0.10741541
K01459	0	0	0	0	0	0	0.23734663	0.10173418	0.024487931	0.071809895	0.11918797	0.48748046	0.19615592	0.22727505	0.17170275	0.19772815	0.116484126	0.124803722	0	0	0	0	0	0
K27085	0	0	0	0	0	0	12.38041569	7.83664949	9.123193229	7.127630146	12.83570789	19.77288925	0.27654194	0.176984264	0.141374896	0.19488124	0.27399883	0.12523033	5.0668807	0.049327727	0.1811808	0.054287415	0.03535839	0
K11374	0	0	0	0	0	0	0.194948902	0.248561754	0.519832906	0.531207774	0.086959906	0.284325305	0.14823072	0.07402469	0.074280836	0.074533455	0.048532322	0.04772079	0	0	0	0	0	0
K20180	0	0	0	0	0	0	0.376177707	0.307611604	0.597511578	0.549457391	0.349490249	0.417778466	0.174023156	0.226736507	0.217735559	0.28118646	0.123092922	0.275213134	0.097596	0.19023691	0.064883	0.2582161	0.08636307	0.35315913
K07517	0	0	0	0	0	0	5.95438317	7.160811085	8.64922908	8.192003481	13.6205761	17.35672261	0.631488366	1.0532717	1.73944859	7.99461961	8.31344169	2.48752612	0.157881374	0.353458468	0.20683692	0.23907492	0.084345005	0.194012366
K13657	0	0	0	0	0	0	0.25917105	0.51745497	0.51303265	0.264126156	0.128945824	1.05632551	0	0	0	0	0	0	0.50186425	0.52285755	0.30090082	1.6025369	0.08059925	0.16859779
K20807	0	0	0	0	0	0	0.067090884	0.11143432	0.053645637	0.08739643	0.16490835	0.082784735	0.014179179	0	0.051958453	0.115855895	0.06390158	0.0187397	0.19507243	0.41276205	0.09450852	0.3634104	0.07172599	0.17147034
K06691	0	0	0	0	0	0	0.23915046	0.241760266	0.35470584	0.42542281	0.218022424	0.097368383	0.165895322	0.32590073	0.10994109	0.24802827	0.158410036	0.27989703	0	0	0	0	0	0
K18668	0	0	0	0	0	0	0.196873091	0.31140149	0.766668865	0.32128143	0.16397119	0.229490352	0.17975354	0.07131483	0.09880371	0.09546802	0.07425901	0.10393598	0.10410224	0.25206408	0.039927997	0.32800412	0.07727226	0.54060537
K14794	0	0	0	0	0	0	0.31122437	0.363964592	0.89747107	0.67340252	0.474671008	0.484431086	0	0	0	0	0	0	0	0	0	0	0	0
K22984	0	0	0	0	0	0	3.396436094	2.965741003	3.332221063	2.420425734	2.350339997	1.832176121	0	0	0	0	0	0	0	0	0	0	0	0
K00304	0	0	0	0	0	0	3.98016509	6.620229646	0.27564635	0.248436208	0.83561346	0.91504915	0.23058736	0.42137347	0.2628789	0.075363628	0.346396889	0.14221748	0	0	0	0	0	0
K03396	0	0	0	0	0	0	0.50424965	0.297858238	0.373218936	0.16848957	3.22107856	1.4117529	0	0	0	0	0	0	0.0292575	0.042772233	0.15710232	0.031381834	0.051098887	0.09772695
K08688	0	0	0	0	0	0	2.12130608	2.1141876	1.5696322	1.45676202	2.66464867	3.27238405	1.413707685	1.46835549	1.4752431	2.560678376	1.65552035	2.615128948	0.88835	0.61435318	0.38101303	0.344616435	0.989850715	0.48635271
K13732	0	0	0	0	0	0	0.24127256	0.26270926	0.146669765	0.127774057	0.53589268	0.082671892	1.206693533	2.276172765	1.899624015	0.56659427	2.16754804	1.853633487	0.07038364	0.09843494	0.070905961	0.12279871	0.287466535	0.19708259
K18423	0	0	0	0	0	0	0.22735072	0.21564036	0.169349436	0.178627246	0.204908436	0.10608756	0.169013474	0.1991713	0.130358397	0.120396422	0.19112115	0.137286492	0	0	0	0	0	0
K22082	0	0	0	0	0	0	0.7190807	0.19014604	0.21454264	0.3858712	0.17586944	0.11918774	0.87463467	0.75322356	0.53920281	0.432200018	0.92254415	0.722404975	0.16761857	0.16576594	0.075634584	0.10575815	0.5372809	0.9056959
K24730	0	0	0	0	0	0	0.25340801	0.091543547	0.246189195	0.405660253	0.12431257	0.11772267	0.098753214	0.1266392	0.053610858	0.1255174	0.10714224	0.04350517	0	0	0	0	0	0
K15289	0	0	0	0	0	0	0.164497638	0.127427405	0.17699171	0.261343244	0.351471217	0.22858159	0	0	0	0	0	0	0	0	0	0	0	0
K22377	0	0	0	0	0	0	0.491322748	0.58134764	0.924044687	0.642375403	0.494743765	0.571729325	0.332352865	0.194666259	0.155653778	0.18353057	0.167480974	0.091258283	0.112980366	0.20167953	0.069333024	0.26277718	0.13293311	0.50946367
K14160	0	0	0	0	0	0	0.20786059	0.433513936	0.229145074	0.370326456	0.15498804	1.18836747	0.24773641	0.143702924	0.178745214	0.34527955	0.23024394	0.156759596	0.6660012	0.70229924	0.2931301	0.26934814	0.72460717	0.09117201
K20077	0	0	0	0	0	0	1.378532086	1.52573895	1.97850271	2.147148103	1.92229991	2.846351895	0	0	0	0	0	0	0	0	0	0	0	0
K22902	0	0	0	0	0	0	3.13936386	2.67619392	3.50100501	2.12598382	2.69189305	4.6742834	0	0	0	0	0	0	0	0	0	0	0	0
K12609	0	0	0	0	0	0	0.30193322	0.088820994	0.165144443	0.305770045	0.332495774	0.124654685	0.07711693	0.11867191	0.08791639	0.03360588	0.09267844	0.054357458	0	0	0	0	0	0
K09966	0	0	0	0	0	0	0.24227269	0.53653571	0.47685012	0.276755605	0.106885054	1.29695943	0.04851946	0.0699979	0.162979118	0.019822232	0.07288775	0.03206243	0	0	0	0	0	0
K13106	0	0	0	0	0	0	0.253510381	0.26127171	0.38925836	0.38528717	0.095234364	0.01939913	0.322756638	0.40738148	0.47707532	0.22492088	0.3349095	0.218353255	0	0	0	0	0	0
K21148	0	0	0	0	0	0	1.79514809	1.47782399	1.8856714	1.81113474	3.4015851	5.21701773	0	0	0	0	0	0	0	0	0	0	0	0
K02603	0	0	0	0	0	0	0.48143133	0.60999535	0.831086972	0.77871327	0.380425725	0.571489813	0.231673225	0.163038806	0.175122815	0.171080375	0.197010106	0.15098887	0.12147629	0.28192252	0.067557916	0.23779094	0.08486439	0.3550391
K18229	0	0	0	0	0	0	0.82136784	1.03067229	1.12867048	1.0386657	1.23567677	1.93404745	0	0	0	0	0	0	0	0	0	0	0	0
K07200	0	0	0	0	0	0	0.25459996	0.136850692	0.145451998	0.23261275	0.332279194	0.13913813	0	0	0	0	0	0	0	0	0	0	0	0
K11195	0	0	0	0	0	0	0.14570245	0.24200389	0.18640517	0.9452065	0.07162687	0.086296715	0	0	0	0	0	0	0.41681424	0.069922443	0.325401156	0.41847274	0.195846915	0.039940084
K27196	0	0	0	0	0	0	0.862173546	0.636370888	0.736501088	0.68458714	0.508508902	0.405567401	0.09467198	0.040974386	0.12720327	0.2011229	0.11377595	0.23773107	0.3799928	0.091569364	0.14734632	0.017915752	0.029172136	0.09763584
K09831	0	0	0	0	0	0	0.2852439	0.125496202	0.200054654	0.345614775	0.3867364	0.20781862	0	0	0	0	0	0	0	0	0	0	0	0
K16243	0	0	0	0	0	0	1.167320575	0.602582471	0.70545446	0.557781062	0.969819365	1.15493989	0.276556254	0.216470303	0.286274724	0.40539622	0.252749076	0.266056931	0	0	0	0	0	0
K12434	0	0	0	0	0	0	0	0	0	0	0	0	1.071446668	0.89031774	3.24903443	3.19582403	1.31782097	2.668893125	0.224658496	0.50846304	0.231341005	0.160356466	0.3858426	0.16750231
K16446	0	0	0	0	0	0	2.147626764	1.36090399	1.67693002	1.40492516	2.07344892	2.82067749	0	0	0	0	0	0	0	0	0	0	0	0
K28013	0	0	0	0	0	0	2.69459464	2.83690526	2.65492673	1.38008198	3.914877178	8.23306591	1.965109441	0.861372867	1.665544077	1.28616894	1.22307557	2.49597013	0	0	0	0	0	0
K11386	0	0	0	0	0	0	5.352802386	6.13118037	6.82540986	6.47662439	10.76386315	15.33689236	0	0	0	0	0	0	0	0	0	0	0	0
K24047	0	0	0	0	0	0	0.17694107	0.3961121	0.5167148	0.45096612	0.28679368	0.3872998	0	0	0	0	0	0	0	0	0	0	0	0
K27090	0	0	0	0	0	0	0.306153185	0.358886582	0.37093705	0.529785434	0.299842002	1.07776726	0	0	0	0	0	0	0	0	0	0	0	0
K08333	0	0	0	0	0	0	1.824475603	2.231480733	5.633147917	3.821877178	1.335345853	2.910262617	1.24523103	0.65352215	0.561831777	0.996330009	0.687744007	0.500253324	0.884101247	2.46043885	1.116437422	2.31974892	1.113062837	3.85723178
K19344	0	0	0	0	0	0	3.75017427	5.71473533	0.6297721	0.34337256	0.528129668	0.368498028	0.19407764	0.18276057	0.49605792	0.207018876	0.26399118	0.208006996	0	0	0	0	0	0
K02940	0	0	0	0	0	0	0.2884909	0.18254001	0.06590753	0.1610592	0.11255643	0.18307227	0.06469258	0.40832102	0.13828526	0.06607405	0.024295881	0	0	0	0	0	0	0
K10396	0	0	0	0	0	0	0.741687692	1.363677794	2.289182224	1.599323146	0.569616792	1.26548245	0.82761601	0.299867774	0.148234399	0.282756534	0.301178024	0.157410072	0.606036863	1.37964499	0.83954751	1.69879765	0.733675231	3.097410128
K21487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14114776	0.271368626	0.51987589	0.35571407	0.394054396	0.23483896
K12396	0	0	0	0	0	0	0.23090146	0.305102554	0.156489434	0.42097093	0.057868067	0.078526367	0.06971719	0.08155089	0.08285614	0.030791821	0.10190119	0.13696568	0	0	0	0	0	0
K18169	0	0	0	0	0	0	0.18384226	0.03131815	0.0904613	0.11053086	0.06952013	0.06281891	0	0	0	0	0	0	0.20660305	0.07910517	0.47167727	0.35878766	0.4931435	0.63670146
K18927	0	0	0	0	0	0	0.20835455	0.15972249	0.22426869	0.23800987	0.22323696	0.21358438	0	0.05291174	0.02986587	0	0.03673081	0.03231488	0.66025256	0.533158799	0.6341244	1.6756638	0.161579955	0.23005868
K05715	0	0	0	0	0	0	3.232702267	1.82482595	2.480342565	1.866362134	1.09231682	1.520091206	4.63686437	4.56001177	3.7530863	4.27575261	5.25404201	5.5032644	1.483358896	1.617977196	1.90411474	0.810828612	2.026509614	3.31539249
K22445	0	0	0	0	0	0	1.681690249	0.9289778	1.289370327	0.50175479	0.668334655	1.33212097	0.87140144	1.23817433	1.57539907	2.04827218	1.15809004	1.69831252	0.387828575	0.52357892	0.364146694	0.51745237	0.806700271	0.55910301
K16134	0	0	0	0	0	0	0.06934877	0.102386296	0.19099805	0.04818009	0.7702186	0.94698215	0.15736023	0.25728944	0.5125631	0.10286116	0.15759496	0.18024276	0	0	0	0	0	0
K24976	0	0	0	0	0	0	0.424790225	0.157561096	0.299560004	0.68725914	0.296685859	0.099801052	0.03786881	0.13658115	0.023127863	0.030942008	0.17066377	0	0	0	0	0	0	0
K05972	0	0	0	0	0	0	0.13137111	0.05818671	0.05252191	0.020535812	0.09149063	0.3744535	0	0	0	0	0	0	0.8084248	0.6495312	0.21525379	0.10749452	0.35006544	0.06695014
K09164	0	0	0	0	0	0	1.855468007	3.72663164	3.976852024	5.353286134	2.5470914	3.132073663	4.807029848	5.227119286	4.966757251	8.998392186	5.584303757	7.13509175	1.34102354	1.12513634	0.48758594	0.59688157	0.99589465	0.243085898
K00319	0	0	0	0	0	0	4.451175734	4.375554116	3.566725668	2.453650768	5.63360054	10.30575627	4.54626175	2.38096555	1.520878596	1.86253864	3.27561101	3.647373138	0.17968077	0.164174605	0.49139624	0.22726959	0.31145054	0.73890835
K06197	0	0	0	0	0	0	0.84113435	0.70156912	0.66705814	0.58212586	1.04343434	1.23406484	0.19596185	0.086987644	0.1104748	0	0.22644709	0	0	0	0	0	0	0
K21144	0	0	0	0	0	0	0.43213837	0.29229493	0.34524931	0.441103346	0.38287391	0.239175488	0	0	0	0	0	0	0	0	0	0	0	0
